Group1,7/16/19 12:02,0, (0,0, 0) ,30.50231454,98996.19222,183.31,0.108,2.626,0.6,0.576
Group7,7/16/19 11:49,2008, (100,97, 64) ,28.78363938,100362.5179,147.14,0.066,2.728,0.45,0.75
Group7,7/16/19 11:50,1994, (100,97, 64) ,28.91231652,100414.6145,145.68,0.066,2.452,0.864,0.465
Group7,7/16/19 11:53,0, (0,0, 0) ,28.91960014,100407.1959,42.11,0.063,2.536,0.699,0.516
Group7,7/16/19 11:53,2404, (106,93, 63) ,28.93325692,100411.5414,98.93,0.063,2.206,0.627,0.48
Group7,7/16/19 11:54,2364, (107,92, 63) ,28.90988865,100399.5267,100.2,0.063,2.086,0.726,0.498
Group7,7/16/19 11:54,2406, (106,93, 63) ,28.90563987,100405.4658,98.03,0.063,2.575,0.705,0.507
Group7,7/16/19 11:55,1584, (104,95, 61) ,28.95359036,100420.0345,99.6,0.063,2.446,0.696,0.516
Group7,7/16/19 11:56,0, (0,0, 0) ,28.97483426,100427.6841,48.59,0.066,3.034,0.741,0.333
Group7,7/16/19 11:59,0, (0,0, 0) ,41.00736203,106477.8637,349.4,0.072,2.488,1.102,2.941
Group7,7/16/19 12:00,65535, (255,255, 255) ,42.5535553,107211.6923,324.47,0.066,2.137,0.636,2.944
Group7,7/16/19 12:01,50541, (126,117, 118) ,41.89913617,106830.1046,326.42,0.069,2.422,0.624,2.944
Group7,7/16/19 12:02,50055, (125,118, 119) ,41.43594661,106568.2167,324.61,0.069,2.422,0.624,2.941
Group7,7/16/19 11:59,0, (0,0, 0) ,42.81702423,107072.9358,38.88,0.063,1.879,1.243,2.929
Group7,7/16/19 12:00,65535, (255,255, 255) ,44.19630415,107721.7046,127.17,0.063,2.428,0.645,2.929
Group7,7/16/19 12:01,39055, (119,119, 124) ,41.7079108,106390.3829,126.24,0.063,2.26,0.663,2.929
Group7,7/16/19 11:59,0, (0,0, 0) ,42.35929304,106408.867,347.65,0.063,2.419,1.066,2.65
Group7,7/16/19 12:00,65535, (162,152, 158) ,41.957718,106194.7608,183.04,0.063,2.515,0.636,2.641
Group7,7/16/19 12:01,65535, (255,255, 255) ,43.45232785,106984.2798,183.11,0.063,2.5,0.636,2.641
Group7,7/16/19 12:02,65535, (255,255, 255) ,45.06291918,107750.2169,183.21,0.063,2.185,0.639,2.638
Group7,7/16/19 12:03,17092, (124,123, 129) ,45.74104053,108003.7043,181.84,0.063,2.506,0.63,2.944
Group7,7/16/19 11:59,0, (0,0, 0) ,41.85269568,105954.464,329.39,0.066,2.368,1.126,2.95
Group7,7/16/19 12:00,65535, (255,255, 255) ,42.96120402,106495.1933,355.17,0.063,2.407,0.543,2.953
Group7,7/16/19 12:01,52280, (100,103, 111) ,42.84737785,106452.051,353.33,0.063,2.194,0.627,2.953
Group7,7/16/19 12:02,65535, (255,255, 255) ,43.69030239,106843.1141,354.28,0.066,2.455,0.633,2.956
Group7,7/16/19 12:03,65535, (231,222, 230) ,44.57907063,107272.1588,353.37,0.066,2.017,0.633,2.956
Group7,7/16/19 12:04,65535, (114,111, 116) ,45.47483018,107674.711,354.09,0.066,2.314,0.618,2.956
Group7,7/16/19 12:05,65535, (255,255, 255) ,46.38608065,108084.3232,354.08,0.066,2.479,0.621,2.959
Group7,7/16/19 11:59,0, (0,0, 0) ,42.49163415,106077.4181,340.99,0.069,2.056,1.141,2.917
Group7,7/16/19 12:00,23322, (80,105, 121) ,42.04604613,105808.7665,183.22,0.069,2.488,0.597,2.917
Group7,7/16/19 12:01,65535, (245,255, 255) ,42.45642411,106035.793,182.99,0.069,2.494,0.636,2.917
Group7,7/16/19 12:02,65535, (255,255, 255) ,43.96955912,106776.6567,183.46,0.069,2.482,0.582,2.917
Group7,7/16/19 12:03,65535, (255,255, 255) ,46.50841119,108064.9265,182.94,0.069,2.5,0.576,2.92
Group7,7/16/19 12:04,65535, (255,255, 255) ,47.36746211,108396.513,182.72,0.066,2.458,0.585,2.92
Group7,7/16/19 12:05,65535, (255,255, 255) ,47.76906396,108512.2317,183.42,0.069,2.479,0.603,2.773
Group7,7/16/19 11:59,0, (0,0, 0) ,24.14017043,97005.65626,23.24,0.075,2.59,0.852,2.89
Group8,7/16/19 11:43,0, (0,0, 0) ,25.79847635,98882.56555,327.49,0.123,2.47,0.525,0.855
Group8,7/16/19 11:44,2234, (98,88, 54) ,26.42998453,98875.12683,279.48,0.123,2.587,0.957,0.468
Group8,7/16/19 11:45,2218, (98,88, 54) ,26.83910262,98875.30147,279.21,0.123,2.509,0.846,0.408
Group8,7/16/19 11:46,2225, (98,88, 54) ,27.58631429,98873.4812,278.83,0.126,2.524,0.534,1.078
Group8,7/16/19 11:47,0, (0,0, 0) ,27.79320221,98878.71384,337.06,0.129,2.509,0.753,0.549
Group8,7/16/19 11:48,1827, (102,86, 54) ,27.70573229,98877.21187,307.25,0.129,2.35,0.693,0.525
Group8,7/16/19 11:49,1823, (101,86, 54) ,27.52086709,98879.18125,305.94,0.129,2.44,0.663,0.591
Group8,7/16/19 11:50,1610, (104,85, 53) ,27.6151607,98876.93906,319.78,0.129,2.494,0.633,0.489
Group8,7/16/19 11:51,1913, (101,87, 54) ,27.94705022,98873.7834,310.38,0.135,2.518,0.705,0.516
Group8,7/16/19 11:52,2050, (100,87, 54) ,28.34624991,98880.95206,298.52,0.135,2.563,0.681,0.492
Group8,7/16/19 11:52,0, (0,0, 0) ,34.71136634,99752.88426,79.89,0.162,2.434,0.681,0.477
Group8,7/16/19 11:53,23398, (131,130, 137) ,35.72759591,99751.76682,262.19,0.135,2.599,0.693,0.489
Group8,7/16/19 11:54,15613, (147,140, 147) ,36.7196413,99741.72146,260.85,0.135,2.476,0.591,0.489
Group8,7/16/19 11:55,12714, (145,140, 149) ,37.31772807,99736.92945,260.93,0.135,2.545,0.624,0.477
Group8,7/16/19 11:56,21637, (130,131, 136) ,38.30824102,99737.56602,261.1,0.135,2.455,0.546,0.501
Group8,7/16/19 11:52,0, (0,0, 0) ,37.93660342,99715.41738,114.78,0.129,2.242,0.693,0.48
Group8,7/16/19 11:53,17228, (145,135, 143) ,38.06037904,99707.56422,139.28,0.123,2.53,0.675,0.486
Group8,7/16/19 11:54,16913, (145,132, 140) ,38.08705751,99704.64571,138.84,0.126,2.548,0.684,0.483
Group8,7/16/19 11:52,0, (0,0, 0) ,40.21112555,99648.219,61.22,0.126,2.416,0.759,0.447
Group8,7/16/19 11:53,38683, (128,115, 121) ,40.7617726,99646.65562,63.44,0.12,2.395,0.762,0.48
Group8,7/16/19 11:54,40589, (131,115, 123) ,41.47715377,99651.08927,62.52,0.123,2.473,0.651,0.465
Group8,7/16/19 11:55,65535, (159,135, 147) ,42.6550951,99651.56682,62.77,0.126,2.488,0.666,0.471
Group8,7/16/19 11:52,0, (0,0, 0) ,40.76952821,99625.9486,66.72,0.126,2.35,0.705,0.474
Group8,7/16/19 11:53,9645, (153,140, 144) ,40.79527687,99621.06357,87.39,0.123,2.467,0.663,0.489
Group8,7/16/19 11:54,11683, (147,136, 141) ,40.74222844,99620.84515,87.12,0.12,2.461,0.675,0.501
Group8,7/16/19 11:55,10405, (143,133, 139) ,40.59673322,99612.82212,87.13,0.12,2.467,0.657,0.48
Group8,7/16/19 11:56,14431, (147,133, 139) ,40.84429241,99611.24621,86.86,0.123,2.473,0.672,0.477
Group8,7/16/19 11:57,8788, (155,141, 144) ,40.33955784,99597.42807,87.27,0.12,3.179,0.72,0.48
Group8,7/16/19 11:58,8907, (155,141, 144) ,40.28278702,99603.67924,86.83,0.117,2.554,0.672,0.435
Group8,7/16/19 11:59,10604, (149,136, 142) ,40.91905666,99609.46666,87.25,0.126,2.434,0.681,0.483
Group8,7/16/19 11:52,0, (0,0, 0) ,39.48613825,99409.67467,140.1,0.135,2.476,0.693,0.459
Group8,7/16/19 11:53,26749, (147,131, 133) ,40.38143797,99410.58886,148.78,0.123,2.176,0.66,0.471
Group8,7/16/19 11:54,5448, (112,114, 129) ,40.53499865,99401.46601,149.4,0.123,2.434,0.594,0.504
Group8,7/16/19 11:55,30059, (143,129, 131) ,40.96310866,99412.88074,149.67,0.126,2.437,0.672,0.474
Group8,7/16/19 11:56,35588, (137,125, 127) ,41.57797771,99410.79055,148.65,0.129,2.5,0.672,0.471
Group8,7/16/19 11:57,33339, (137,126, 129) ,42.65044162,99408.96497,148.77,0.123,2.569,0.657,0.459
Group8,7/16/19 11:58,34333, (136,126, 128) ,43.01310316,99401.19965,149.34,0.12,2.428,0.594,0.606
Group8,7/16/19 11:52,0, (0,0, 0) ,24.352787,99034.59506,250.27,0.201,2.578,0.6,2.119
Group9,7/16/19 12:14,35270, (120,113, 114) ,39.78566507,99771.19183,266.42,0.168,2.479,2.902,0.42
Group9,7/16/19 12:15,30658, (147,129, 129) ,40.38388211,99770.6619,241.39,0.171,1.912,2.905,0.414
Group9,7/16/19 12:16,21892, (145,129, 130) ,41.75221958,99769.50087,317.29,0.177,2.296,2.911,0.417
Group9,7/16/19 12:17,16062, (140,132, 136) ,41.68999393,99766.07238,193.13,0.171,2.239,2.911,0.414
Group9,7/16/19 12:18,17592, (149,137, 142) ,40.72889079,99761.30613,185.59,0.162,2.38,2.905,0.414
Group9,7/16/19 12:19,19907, (150,136, 141) ,40.0280934,99763.85897,182.64,0.162,2.47,2.902,0.417
Group9,7/16/19 12:20,13503, (161,144, 148) ,38.62805644,99766.70507,176.01,0.159,2.362,2.902,0.423
Group9,7/16/19 12:21,15218, (150,137, 142) ,38.70629771,99765.65006,180.07,0.162,2.224,2.902,0.417
Group9,7/16/19 12:22,18921, (139,127, 128) ,39.65474791,99741.01106,305.9,0.165,2.56,2.902,0.414
Group9,7/16/19 12:23,9569, (157,139, 138) ,40.12882303,99722.34926,276.75,0.168,2.68,2.905,0.414
Group9,7/16/19 12:24,26227, (120,115, 116) ,40.64725914,99712.14153,298.86,0.171,2.311,2.908,0.42
Group9,7/16/19 12:25,65535, (152,146, 149) ,41.80058311,99754.92447,350.72,0.174,2.437,2.917,0.444
Group9,7/16/19 12:26,42771, (128,119, 120) ,43.36733024,99733.75239,333.18,0.18,2.425,2.926,0.411
Group9,7/16/19 12:27,18882, (130,121, 123) ,44.06199454,99704.59557,213,0.183,1.885,2.923,0.405
Group9,7/16/19 12:28,12916, (163,142, 143) ,44.30844003,99703.41451,286.73,0.183,2.395,2.92,0.408
Group9,7/16/19 12:29,30902, (130,121, 122) ,44.79702036,99704.23087,286.5,0.186,1.945,2.92,0.405
Group9,7/16/19 12:30,7361, (160,143, 145) ,45.12417978,99687.11247,297.28,0.183,2.419,2.92,0.405
Group9,7/16/19 12:31,50573, (118,112, 116) ,44.45815602,99686.21358,298.01,0.165,2.368,2.905,0.408
Group9,7/16/19 12:32,60589, (117,110, 114) ,44.57152139,99704.72623,298.06,0.159,1.336,2.893,0.426
Group9,7/16/19 12:33,36687, (115,110, 115) ,44.15780014,99703.43701,297.24,0.165,2.341,2.902,0.411
Group9,7/16/19 12:34,64286, (114,109, 113) ,45.58534736,99708.80483,291.01,0.168,2.494,2.905,0.408
Group9,7/16/19 12:35,65535, (125,121, 126) ,47.26245388,99703.18207,296.62,0.165,2.431,2.908,0.405
Group9,7/16/19 12:36,2910, (123,119, 127) ,47.36041963,99677.54381,280.83,0.162,2.362,2.914,0.405
Group9,7/16/19 12:37,3382, (121,117, 124) ,46.75291061,99677.58714,283.54,0.174,2.488,2.917,0.396
Group9,7/16/19 12:38,3531, (124,119, 126) ,46.24398658,99669.258,289.87,0.177,2.512,2.917,0.405
Group9,7/16/19 12:39,4727, (131,122, 127) ,45.78312342,99667.90434,281.46,0.18,2.518,2.917,0.405
Group9,7/16/19 12:40,13237, (148,134, 134) ,46.04682556,99668.45012,234.33,0.18,2.401,2.92,0.417
Group9,7/16/19 12:41,8165, (143,128, 128) ,46.31453337,99655.13231,234.68,0.183,2.095,2.926,0.42
Group9,7/16/19 12:42,2559, (126,121, 127) ,46.14324956,99660.4076,219.69,0.186,2.467,2.926,0.411
Group9,7/16/19 12:43,17127, (127,120, 124) ,45.5656314,99664.97969,317.1,0.189,2.428,2.92,0.411
Group9,7/16/19 12:44,11243, (138,128, 135) ,45.38695566,99675.36698,316.89,0.174,2.344,2.902,0.411
Group9,7/16/19 12:45,11531, (129,124, 134) ,44.82443763,99661.87985,316.13,0.171,2.479,2.902,0.408
Group9,7/16/19 12:46,11728, (131,125, 135) ,44.16242099,99666.72504,315.99,0.165,2.368,2.902,0.411
Group9,7/16/19 12:47,12086, (133,127, 136) ,43.74223261,99661.59388,316.12,0.162,2.476,2.899,0.459
Group9,7/16/19 12:48,12583, (132,126, 135) ,43.67199605,99657.4364,315.29,0.165,2.407,2.902,0.411
Group9,7/16/19 12:49,12008, (134,125, 132) ,43.67415243,99649.02847,314.54,0.162,2.314,2.902,0.42
Group9,7/16/19 12:50,65535, (139,136, 143) ,43.81216117,99676.1766,341.72,0.159,1.666,2.899,0.423
Group9,7/16/19 12:51,65535, (146,144, 150) ,45.32103056,99682.4439,342.15,0.183,0.015,2.902,0.417
Group9,7/16/19 12:52,65535, (146,144, 150) ,46.38631248,99676.71687,340.57,0.177,2.44,2.902,0.42
Group9,7/16/19 12:53,24968, (129,116, 117) ,46.85210803,99656.67076,290.45,0.171,1.444,2.908,0.426
Group9,7/16/19 12:54,8860, (158,131, 128) ,47.40354925,99633.55898,276.26,0.18,2.338,2.917,0.411
Group9,7/16/19 12:55,9841, (162,138, 136) ,47.49874254,99617.46945,268.47,0.186,2.272,2.92,0.408
Group9,7/16/19 12:56,61511, (131,112, 108) ,47.41125096,99624.43971,202.43,0.186,2.284,2.92,0.411
Group9,7/16/19 12:57,7407, (168,145, 145) ,47.45961778,99611.51132,223.77,0.186,2.53,2.92,0.408
Group9,7/16/19 12:58,10322, (146,130, 130) ,46.98242035,99616.77496,289.66,0.186,2.371,2.917,0.411
Group9,7/16/19 12:59,4302, (128,117, 119) ,46.59918565,99605.53004,289.22,0.186,2.656,2.917,0.411
Group9,7/16/19 13:00,13868, (145,127, 124) ,46.79573184,99602.03392,292.88,0.186,2.368,2.923,0.417
Group9,7/16/19 13:01,14664, (133,118, 120) ,46.72272011,99603.37264,251.21,0.189,2.299,2.92,0.411
Group9,7/16/19 13:02,18868, (141,122, 118) ,46.58409043,99619.47932,296.15,0.189,2.479,2.917,0.411
Group9,7/16/19 13:03,57297, (121,109, 107) ,46.96917346,99625.68323,270.28,0.21,2.368,2.923,0.411
Group9,7/16/19 13:05,2299, (134,122, 126) ,46.8598097,99565.26436,287.65,0.204,2.395,2.92,0.408
Group9,7/16/19 13:06,1446, (140,125, 128) ,46.24953174,99545.87331,289.64,0.192,2.548,2.917,0.414
Group9,7/16/19 13:07,7565, (122,110, 112) ,45.99260636,99573.88784,266.35,0.189,2.491,2.914,0.408
Group9,7/16/19 13:08,16051, (121,109, 109) ,45.9442404,99579.86854,250.69,0.189,2.608,2.917,0.411
Group9,7/16/19 13:09,5908, (113,110, 117) ,45.73475758,99572.42355,246.11,0.186,2.512,2.917,0.408
Group9,7/16/19 13:10,4318, (132,121, 126) ,45.31086455,99572.35965,247.78,0.168,2.461,2.914,0.411
Group9,7/16/19 13:11,2139, (148,129, 131) ,45.16114703,99558.17003,226.77,0.174,2.515,2.914,0.417
Group9,7/16/19 12:18,0, (0,0, 0) ,38.49837324,99439.77958,295.07,0.162,2.449,2.866,0.423
Group9,7/16/19 12:19,4252, (108,112, 128) ,38.43676609,99428.23854,288.62,0.159,2.317,2.86,0.432
Group9,7/16/19 12:20,11629, (165,147, 151) ,38.60526175,99442.83249,297.48,0.147,4.844,2.863,0.42
Group9,7/16/19 12:21,12172, (165,146, 151) ,38.84614646,99441.3986,297.46,0.159,2.518,2.86,0.423
Group9,7/16/19 12:22,11825, (162,144, 149) ,39.31189994,99437.04874,297.1,0.156,2.491,2.86,0.426
Group9,7/16/19 12:23,12949, (159,143, 146) ,39.68401173,99431.23446,298.13,0.156,2.554,2.857,0.42
Group10,7/16/19 10:34,0, (0,0, 0) ,24.2842585,99036.45077,200.65,0.111,2.455,0.75,0.987
Group10,7/16/19 11:42,2721, (100,82, 58) ,24.30662455,99036.5551,208.44,0.111,2.494,0.675,0.969
Group10,7/16/19 11:43,2301, (103,85, 53) ,25.13228234,99029.61597,208.75,0.108,2.794,0.699,0.564
Group10,7/16/19 11:44,0, (0,0, 0) ,27.05076191,99015.9295,199.88,0.12,0.717,1.105,0.471
Group10,7/16/19 11:46,2313, (103,86, 53) ,27.68868933,99011.80989,207.2,0.114,2.62,0.729,0.45
Group10,7/16/19 11:46,2700, (101,82, 58) ,27.67136285,99013.25343,206.51,0.114,2.443,0.519,0.789
Group10,7/16/19 11:47,2316, (103,86, 53) ,27.87077515,99009.56542,206.65,0.108,2.401,0.627,0.714
Group10,7/16/19 11:48,2301, (104,86, 53) ,28.1987196,99013.36304,205.07,0.114,2.842,0.747,0.417
Group10,7/16/19 11:49,2361, (103,86, 53) ,28.66370347,99010.6059,206.11,0.114,3.067,0.936,0.522
Group10,7/16/19 11:50,2329, (103,86, 53) ,29.31739432,99003.14948,204.8,0.114,2.662,0.681,0.825
Group10,7/16/19 11:50,0, (0,0, 0) ,29.47113052,99007.77535,119.53,0.12,2.707,0.732,0.459
Group10,7/16/19 11:54,0, (0,0, 0) ,28.83129989,99006.1888,198.9,0.117,2.596,0.426,0.843
Group10,7/16/19 11:54,2570, (100,83, 58) ,28.85429716,99008.53763,217.49,0.117,2.584,0.591,0.657
Group10,7/16/19 11:55,2176, (103,86, 53) ,28.76640349,99012.74508,216.18,0.114,2.563,0.858,0.471
Group10,7/16/19 11:56,2176, (103,86, 53) ,29.26572894,99004.72487,217.34,0.114,2.608,0.531,0.825
Group10,7/16/19 11:59,0, (0,0, 0) ,28.39340767,99017.21789,236.26,0.126,2.476,0.687,0.453
Group10,7/16/19 12:01,1610, (102,88, 53) ,28.08436419,99023.15241,204.35,0.117,2.587,0.723,0.492
Group10,7/16/19 12:01,2131, (100,83, 59) ,28.09381505,99022.22599,205,0.117,2.56,0.717,0.486
Group10,7/16/19 12:02,1485, (102,88, 53) ,28.11460693,99022.86882,205.17,0.117,2.482,0.72,0.492
Group10,7/16/19 12:02,0, (0,0, 0) ,27.12699793,99022.88736,181.37,0.129,2.413,0.78,0.411
Group10,7/16/19 12:06,2480, (102,86, 53) ,27.07911414,99021.86614,183.57,0.111,2.587,0.702,0.744
Group10,7/16/19 12:06,2877, (99,83, 57) ,27.11597205,99021.20146,184.21,0.111,1.882,0.639,0.717
Group10,7/16/19 12:06,2861, (100,83, 57) ,27.11880728,99020.84141,182.81,0.111,2.401,0.828,0.654
Group10,7/16/19 12:06,2787, (100,83, 56) ,27.11282181,99022.51246,184.11,0.111,2.65,0.582,0.705
Group10,7/16/19 12:07,2467, (102,86, 53) ,27.34909085,99027.07846,184.05,0.111,3.028,0.957,0.411
Group10,7/16/19 12:08,2012, (102,87, 53) ,28.05790181,99019.54638,194.77,0.111,2.542,0.753,0.471
Group10,7/16/19 12:09,2308, (103,86, 53) ,28.96046276,99019.97552,222.52,0.114,2.626,0.972,0.882
Group10,7/16/19 12:09,0, (0,0, 0) ,24.51201447,99028.34282,202,0.129,2.473,0.924,0.495
Group10,7/16/19 12:22,2345, (103,86, 53) ,25.22552766,99024.79804,220.86,0.114,2.395,0.774,0.921
Group10,7/16/19 12:23,2373, (103,86, 53) ,26.08994175,99013.35107,219.28,0.114,2.236,0.66,0.789
Group10,7/16/19 12:24,2347, (103,86, 53) ,26.89923514,99008.35904,218.58,0.117,2.782,0.783,0.963
Group10,7/16/19 12:24,0, (0,0, 0) ,35.53416023,99857.04715,210.82,0.12,0.015,0.828,2.854
Group10,7/16/19 12:25,12423, (182,147, 149) ,37.76005466,99848.09196,237.57,0.123,2.296,0.69,2.857
Group10,7/16/19 12:26,65535, (255,255, 255) ,39.38926261,99845.97485,236.78,0.123,2.554,0.609,2.857
Group10,7/16/19 12:24,0, (0,0, 0) ,38.81174256,99832.80278,204.51,0.117,2.944,0.699,2.836
Group10,7/16/19 12:25,54243, (119,106, 109) ,39.28434461,99827.73249,228.8,0.114,2.527,0.708,2.836
Group10,7/16/19 12:26,44613, (122,110, 114) ,39.23078292,99825.9279,227.98,0.117,2.446,0.591,2.833
Group10,7/16/19 12:24,0, (0,0, 0) ,40.67696018,99755.93651,159.03,0.108,2.566,0.696,4.526
Group10,7/16/19 12:25,21654, (108,100, 105) ,40.51847815,99753.03852,9.7,0.111,2.59,0.702,4.574
Group10,7/16/19 12:26,65535, (124,108, 108) ,40.774003,99760.8676,11.31,0.114,2.668,0.681,4.604
Group10,7/16/19 12:24,0, (0,0, 0) ,47.04042468,99754.70617,149.96,0.12,2.413,0.687,0.012
Group10,7/16/19 12:25,65535, (255,255, 255) ,51.61259993,99750.83773,107.77,0.114,2.596,0.642,0.012
Group10,7/16/19 12:26,65535, (255,255, 255) ,54.95727721,99756.6109,106.72,0.114,2.389,0.63,0.012
Group10,7/16/19 12:27,65535, (255,255, 255) ,56.53354884,99754.52752,106.25,0.117,2.566,0.633,0.012
Group10,7/16/19 12:28,65535, (255,255, 255) ,58.09283153,99752.77843,107.14,0.111,2.425,0.657,0.012
Group10,7/16/19 12:29,65535, (255,255, 255) ,59.06881548,99741.32747,106.49,0.111,2.35,0.615,0.012
Group10,7/16/19 12:30,65535, (255,255, 255) ,61.53639859,99728.45428,105.19,0.117,2.479,0.645,0.012
Group10,7/16/19 12:24,0, (0,0, 0) ,40.16465151,99482.96133,181.74,0.123,0.015,0.48,4.664
Group10,7/16/19 12:25,27752, (134,125, 129) ,40.08651367,99492.63682,219.21,0.117,2.578,0.678,4.664
Group10,7/16/19 12:26,47043, (118,111, 112) ,40.37701033,99486.42941,219.94,0.114,2.482,0.594,4.685
Group10,7/16/19 12:27,65535, (119,114, 114) ,40.84710026,99480.3696,219.93,0.114,2.272,0.573,4.679
Group10,7/16/19 12:28,33241, (125,116, 117) ,41.0714336,99480.13276,218.87,0.114,2.443,0.594,4.673